year,area,num
201812,서울특별시 구로구,8
201812,서울특별시 구로구,1680
201812,서울특별시 구로구,1
201812,서울특별시 구로구,3
201812,서울특별시 노원구,3
201812,서울특별시 노원구,197
201812,서울특별시 노원구,5
201812,서울특별시 노원구,1056
201812,서울특별시 노원구,3
201812,서울특별시 노원구,9
201812,서울특별시 노원구,2
201812,서울특별시 노원구,480
201812,서울특별시 노원구,344
201812,서울특별시 노원구,5
201812,서울특별시 노원구,2084
201812,서울특별시 노원구,3
201812,서울특별시 노원구,5
201812,서울특별시 노원구,1106
201812,서울특별시 노원구,439
201812,서울특별시 노원구,1780
201812,서울특별시 노원구,4
201812,서울특별시 금천구,8
201812,서울특별시 금천구,2
201812,서울특별시 금천구,2616
201812,서울특별시 금천구,6
201812,서울특별시 금천구,2
201812,서울특별시 금천구,3
201812,서울특별시 금천구,1
201812,서울특별시 금천구,1
201812,서울특별시 금천구,69
201812,서울특별시 금천구,2
201812,서울특별시 금천구,2
201812,서울특별시 금천구,4
201812,서울특별시 금천구,2
201812,서울특별시 금천구,1
201812,서울특별시 금천구,11
201812,서울특별시 금천구,6
201812,서울특별시 금천구,222
201812,서울특별시 금천구,3
201812,서울특별시 마포구,1538
201812,서울특별시 마포구,1
201812,서울특별시 마포구,699
201812,서울특별시 마포구,72
201812,서울특별시 마포구,8
201812,서울특별시 마포구,10
201812,서울특별시 마포구,2531
201812,서울특별시 마포구,645
201812,서울특별시 마포구,10
201812,서울특별시 마포구,715
201812,서울특별시 마포구,13
201812,서울특별시 마포구,25
201812,서울특별시 마포구,4
201812,서울특별시 마포구,1
201812,서울특별시 양천구,2
201812,서울특별시 양천구,4
201812,서울특별시 양천구,2
201812,서울특별시 양천구,17
201812,서울특별시 영등포구,1795
201812,서울특별시 영등포구,2
201812,서울특별시 영등포구,1
201812,서울특별시 영등포구,281
201812,서울특별시 영등포구,4
201812,서울특별시 영등포구,12
201812,서울특별시 영등포구,683
201812,서울특별시 영등포구,1120
201812,서울특별시 영등포구,26
201812,서울특별시 영등포구,3
201812,서울특별시 영등포구,312
201812,서울특별시 영등포구,4
201812,서울특별시 영등포구,2241
201812,서울특별시 영등포구,3
201812,서울특별시 영등포구,1
201812,서울특별시 영등포구,127
201812,서울특별시 영등포구,2
201812,서울특별시 양천구,2
201812,서울특별시 양천구,2
201812,서울특별시 양천구,2
201812,서울특별시 양천구,4
201812,서울특별시 양천구,3
201812,서울특별시 양천구,1
201812,서울특별시 양천구,2
201812,서울특별시 양천구,4
201812,서울특별시 양천구,1
201812,서울특별시 양천구,4
201812,서울특별시 양천구,888
201812,서울특별시 양천구,36
201812,서울특별시 양천구,234
201812,서울특별시 양천구,2
201812,서울특별시 양천구,1
201812,서울특별시 양천구,115
201812,서울특별시 양천구,15
201812,서울특별시 양천구,3
201812,서울특별시 구로구,1966
201812,서울특별시 구로구,1
201812,서울특별시 구로구,2
201812,서울특별시 구로구,5
201812,서울특별시 구로구,6
201812,서울특별시 구로구,5
201812,서울특별시 구로구,2
201812,서울특별시 구로구,652
201812,서울특별시 구로구,50
201812,서울특별시 구로구,1
201812,서울특별시 구로구,1
201812,서울특별시 구로구,1
201812,서울특별시 구로구,25
201812,서울특별시 구로구,197
201812,서울특별시 구로구,31
201812,서울특별시 구로구,7
201812,서울특별시 구로구,136
201812,서울특별시 금천구,1256
201812,서울특별시 금천구,1
201812,서울특별시 금천구,40
201812,서울특별시 금천구,1
201812,서울특별시 금천구,2
201812,서울특별시 금천구,1359
201812,서울특별시 금천구,113
201812,서울특별시 금천구,12
201812,서울특별시 금천구,4
201812,서울특별시 금천구,45
201812,서울특별시 금천구,2
201812,서울특별시 금천구,1
201812,서울특별시 금천구,745
201812,서울특별시 금천구,1
201812,서울특별시 금천구,18
201812,서울특별시 금천구,1331
201812,서울특별시 양천구,2
201812,서울특별시 양천구,1
201812,서울특별시 양천구,14
201812,서울특별시 양천구,1
201812,서울특별시 양천구,13
201812,서울특별시 양천구,39
201812,서울특별시 양천구,7
201812,서울특별시 양천구,13
201812,서울특별시 양천구,77
201812,서울특별시 양천구,504
201812,서울특별시 양천구,15
201812,서울특별시 양천구,199
201812,서울특별시 양천구,1
201812,서울특별시 양천구,6
201812,서울특별시 양천구,3
201812,서울특별시 양천구,2353
201812,서울특별시 양천구,160
201812,서울특별시 양천구,181
201812,서울특별시 동작구,1
201812,서울특별시 동작구,1
201812,서울특별시 동작구,1
201812,서울특별시 동작구,2
201812,서울특별시 동작구,1
201812,서울특별시 동작구,1
201812,서울특별시 동작구,1
201812,서울특별시 동작구,1
201812,서울특별시 동작구,3
201812,서울특별시 동작구,2
201812,서울특별시 동작구,643
201812,서울특별시 동작구,4065
201812,서울특별시 동작구,1
201812,서울특별시 동작구,376
201812,서울특별시 동작구,1
201812,서울특별시 동작구,9
201812,서울특별시 동작구,118
201812,서울특별시 동작구,1791
201812,서울특별시 양천구,1425
201812,서울특별시 양천구,2
201812,서울특별시 양천구,65
201812,서울특별시 양천구,2
201812,서울특별시 양천구,54
201812,서울특별시 양천구,1
201812,서울특별시 양천구,155
201812,서울특별시 양천구,296
201812,서울특별시 양천구,1328
201812,서울특별시 양천구,1
201812,서울특별시 양천구,502
201812,서울특별시 양천구,5
201812,서울특별시 양천구,1
201812,서울특별시 양천구,7
201812,서울특별시 양천구,744
201812,서울특별시 양천구,11
201812,서울특별시 양천구,1792
201812,서울특별시 구로구,52
201812,서울특별시 구로구,1
201812,서울특별시 금천구,1
201812,서울특별시 금천구,1
201812,서울특별시 금천구,3
201812,서울특별시 금천구,232
201812,서울특별시 금천구,8
201812,서울특별시 금천구,2
201812,서울특별시 금천구,13
201812,서울특별시 금천구,3
201812,서울특별시 금천구,46
201812,서울특별시 금천구,61
201812,서울특별시 금천구,1
201812,서울특별시 금천구,53
201812,서울특별시 금천구,1
201812,서울특별시 금천구,1
201812,서울특별시 금천구,1202
201812,서울특별시 금천구,52
201812,서울특별시 금천구,356
201812,서울특별시 금천구,202
201812,서울특별시 금천구,24
201812,서울특별시 영등포구,5
201812,서울특별시 영등포구,11
201812,서울특별시 영등포구,5
201812,서울특별시 영등포구,2
201812,서울특별시 영등포구,1
201812,서울특별시 영등포구,2
201812,서울특별시 영등포구,3
201812,서울특별시 영등포구,354
201812,서울특별시 영등포구,4
201812,서울특별시 영등포구,1
201812,서울특별시 영등포구,3
201812,서울특별시 영등포구,5
201812,서울특별시 영등포구,9
201812,서울특별시 영등포구,106
201812,서울특별시 영등포구,6209
201812,서울특별시 영등포구,1
201812,서울특별시 양천구,2
201812,서울특별시 양천구,22
201812,서울특별시 양천구,6
201812,서울특별시 양천구,1
201812,서울특별시 양천구,1161
201812,서울특별시 양천구,3
201812,서울특별시 양천구,4
201812,서울특별시 양천구,1
201812,서울특별시 양천구,14
201812,서울특별시 양천구,190
201812,서울특별시 양천구,1
201812,서울특별시 양천구,1
201812,서울특별시 양천구,1
201812,서울특별시 양천구,3
201812,서울특별시 양천구,84
201812,서울특별시 양천구,7
201812,서울특별시 양천구,1
201812,서울특별시 동작구,404
201812,서울특별시 동작구,185
201812,서울특별시 동작구,147
201812,서울특별시 동작구,4
201812,서울특별시 동작구,41
201812,서울특별시 동작구,476
201812,서울특별시 동작구,1839
201812,서울특별시 동작구,3
201812,서울특별시 동작구,2104
201812,서울특별시 동작구,213
201812,서울특별시 동작구,64
201812,서울특별시 동작구,12
201812,서울특별시 동작구,1
201812,서울특별시 동작구,6
201812,서울특별시 동작구,3
201812,서울특별시 동작구,45
201812,서울특별시 동작구,5
201812,서울특별시 양천구,3
201812,서울특별시 양천구,1936
201812,서울특별시 양천구,4
201812,서울특별시 양천구,188
201812,서울특별시 양천구,1
201812,서울특별시 양천구,4
201812,서울특별시 양천구,3
201812,서울특별시 양천구,11
201812,서울특별시 양천구,4
201812,서울특별시 양천구,4495
201812,서울특별시 양천구,1
201812,서울특별시 양천구,1
201812,서울특별시 양천구,1126
201812,서울특별시 양천구,1
201812,서울특별시 양천구,1849
201812,서울특별시 양천구,91
201812,서울특별시 양천구,23
201812,서울특별시 금천구,1
201812,서울특별시 금천구,5
201812,서울특별시 금천구,12
201812,서울특별시 금천구,1
201812,서울특별시 금천구,70
201812,서울특별시 금천구,6
201812,서울특별시 금천구,1
201812,서울특별시 금천구,5
201812,서울특별시 금천구,11
201812,서울특별시 금천구,1
201812,서울특별시 금천구,487
201812,서울특별시 금천구,1
201812,서울특별시 금천구,13
201812,서울특별시 금천구,136
201812,서울특별시 금천구,6
201812,서울특별시 금천구,2
201812,서울특별시 영등포구,17
201812,서울특별시 영등포구,65
201812,서울특별시 영등포구,2
201812,서울특별시 영등포구,1
201812,서울특별시 영등포구,2931
201812,서울특별시 영등포구,1
201812,서울특별시 영등포구,6
201812,서울특별시 영등포구,5
201812,서울특별시 영등포구,41
201812,서울특별시 영등포구,133
201812,서울특별시 영등포구,3046
201812,서울특별시 영등포구,4
201812,서울특별시 영등포구,20
201812,서울특별시 영등포구,146
201812,서울특별시 영등포구,2165
201812,서울특별시 영등포구,15
201812,서울특별시 양천구,2
201812,서울특별시 양천구,651
201812,서울특별시 양천구,3
201812,서울특별시 양천구,1
201812,서울특별시 양천구,1197
201812,서울특별시 양천구,1
201812,서울특별시 양천구,152
201812,서울특별시 양천구,1
201812,서울특별시 양천구,3
201812,서울특별시 양천구,4
201812,서울특별시 양천구,2
201812,서울특별시 양천구,9
201812,서울특별시 양천구,408
201812,서울특별시 양천구,154
201812,서울특별시 양천구,133
201812,서울특별시 양천구,1808
201812,서울특별시 양천구,9
201812,서울특별시 동작구,794
201812,서울특별시 동작구,3584
201812,서울특별시 동작구,2
201812,서울특별시 동작구,3
201812,서울특별시 동작구,2
201812,서울특별시 동작구,3
201812,서울특별시 동작구,2
201812,서울특별시 동작구,236
201812,서울특별시 동작구,5
201812,서울특별시 동작구,1
201812,서울특별시 동작구,2
201812,서울특별시 동작구,5
201812,서울특별시 동작구,4
201812,서울특별시 관악구,2
201812,서울특별시 관악구,1
201812,서울특별시 관악구,1
201812,서울특별시 관악구,3
201812,서울특별시 관악구,3
201812,서울특별시 관악구,1
201812,서울특별시 관악구,1
201812,서울특별시 양천구,59
201812,서울특별시 양천구,2
201812,서울특별시 양천구,266
201812,서울특별시 양천구,1
201812,서울특별시 양천구,5
201812,서울특별시 양천구,1
201812,서울특별시 양천구,3
201812,서울특별시 양천구,223
201812,서울특별시 강서구,2
201812,서울특별시 강서구,3
201812,서울특별시 강서구,3
201812,서울특별시 강서구,1
201812,서울특별시 강서구,1
201812,서울특별시 강서구,2
201812,서울특별시 강서구,3
201812,서울특별시 강서구,1
201812,서울특별시 강서구,3
201812,서울특별시 강서구,3
201812,서울특별시 강서구,1
201812,서울특별시 강서구,3
201812,서울특별시 금천구,1
201812,서울특별시 금천구,235
201812,서울특별시 금천구,4
201812,서울특별시 금천구,1
201812,서울특별시 금천구,1
201812,서울특별시 금천구,2
201812,서울특별시 금천구,1
201812,서울특별시 영등포구,1
201812,서울특별시 영등포구,1
201812,서울특별시 영등포구,1
201812,서울특별시 영등포구,1
201812,서울특별시 영등포구,126
201812,서울특별시 영등포구,210
201812,서울특별시 영등포구,66
201812,서울특별시 영등포구,5
201812,서울특별시 영등포구,12
201812,서울특별시 영등포구,59
201812,서울특별시 영등포구,146
201812,서울특별시 노원구,2089
201812,서울특별시 노원구,3087
201812,서울특별시 노원구,1
201812,서울특별시 노원구,4
201812,서울특별시 노원구,1
201812,서울특별시 노원구,1
201812,서울특별시 노원구,6
201812,서울특별시 노원구,1
201812,서울특별시 노원구,1
201812,서울특별시 노원구,4
201812,서울특별시 노원구,1
201812,서울특별시 노원구,2
201812,서울특별시 노원구,1431
201812,서울특별시 노원구,440
201812,서울특별시 노원구,29
201812,서울특별시 노원구,185
201812,서울특별시 노원구,57
201812,서울특별시 양천구,238
201812,서울특별시 양천구,1
201812,서울특별시 양천구,5
201812,서울특별시 양천구,172
201812,서울특별시 양천구,2
201812,서울특별시 양천구,3570
201812,서울특별시 양천구,455
201812,서울특별시 양천구,23
201812,서울특별시 양천구,2
201812,서울특별시 양천구,3
201812,서울특별시 양천구,6
201812,서울특별시 양천구,2
201812,서울특별시 양천구,20
201812,서울특별시 양천구,11
201812,서울특별시 양천구,3
201812,서울특별시 양천구,23
201812,서울특별시 양천구,2
201812,서울특별시 관악구,2
201812,서울특별시 관악구,3
201812,서울특별시 관악구,2
201812,서울특별시 관악구,2
201812,서울특별시 관악구,6
201812,서울특별시 관악구,49
201812,서울특별시 관악구,56
201812,서울특별시 관악구,97
201812,서울특별시 관악구,1483
201812,서울특별시 관악구,1
201812,서울특별시 관악구,2226
201812,서울특별시 관악구,3
201812,서울특별시 관악구,136
201812,서울특별시 관악구,16
201812,서울특별시 관악구,1526
201812,서울특별시 관악구,377
201812,서울특별시 관악구,7
201812,서울특별시 관악구,107
201812,서울특별시 강서구,3
201812,서울특별시 강서구,3
201812,서울특별시 강서구,1
201812,서울특별시 강서구,1
201812,서울특별시 강서구,1
201812,서울특별시 강서구,3408
201812,서울특별시 강서구,3730
201812,서울특별시 강서구,4588
201812,서울특별시 강서구,313
201812,서울특별시 강서구,2
201812,서울특별시 강서구,971
201812,서울특별시 강서구,12
201812,서울특별시 강서구,6
201812,서울특별시 강서구,4
201812,서울특별시 강서구,100
201812,서울특별시 강서구,3
201812,서울특별시 강서구,28
201812,서울특별시 강서구,8
201812,서울특별시 강서구,9
201812,서울특별시 영등포구,1
201812,서울특별시 영등포구,3
201812,서울특별시 영등포구,2
201812,서울특별시 영등포구,15
201812,서울특별시 영등포구,5
201812,서울특별시 영등포구,62
201812,서울특별시 영등포구,352
201812,서울특별시 영등포구,4
201812,서울특별시 영등포구,2
201812,서울특별시 영등포구,6
201812,서울특별시 영등포구,2
201812,서울특별시 영등포구,50
201812,서울특별시 영등포구,1
201812,서울특별시 영등포구,3768
201812,서울특별시 영등포구,774
201812,서울특별시 영등포구,48
201812,서울특별시 영등포구,9
201812,서울특별시 양천구,529
201812,서울특별시 양천구,2
201812,서울특별시 양천구,46
201812,서울특별시 양천구,584
201812,서울특별시 강서구,2
201812,서울특별시 강서구,1
201812,서울특별시 강서구,1
201812,서울특별시 강서구,1
201812,서울특별시 강서구,1
201812,서울특별시 강서구,1
201812,서울특별시 강서구,6
201812,서울특별시 강서구,1
201812,서울특별시 강서구,3
201812,서울특별시 강서구,1
201812,서울특별시 강서구,1
201812,서울특별시 강서구,2
201812,서울특별시 강서구,12
201812,서울특별시 강서구,10
201812,서울특별시 강서구,2623
201812,서울특별시 강서구,708
201812,서울특별시 관악구,1
201812,서울특별시 관악구,269
201812,서울특별시 관악구,9
201812,서울특별시 관악구,1
201812,서울특별시 관악구,405
201812,서울특별시 관악구,5
201812,서울특별시 관악구,201
201812,서울특별시 관악구,71
201812,서울특별시 관악구,921
201812,서울특별시 관악구,66
201812,서울특별시 관악구,2
201812,서울특별시 관악구,43
201812,서울특별시 관악구,1
201812,서울특별시 관악구,1600
201812,서울특별시 관악구,3
201812,서울특별시 관악구,1
201812,서울특별시 관악구,1
201812,서울특별시 강서구,2196
201812,서울특별시 강서구,752
201812,서울특별시 강서구,6
201812,서울특별시 강서구,241
201812,서울특별시 강서구,2
201812,서울특별시 강서구,34
201812,서울특별시 강서구,9
201812,서울특별시 강서구,2979
201812,서울특별시 강서구,15
201812,서울특별시 강서구,396
201812,서울특별시 강서구,3
201812,서울특별시 강서구,438
201812,서울특별시 강서구,178
201812,서울특별시 강서구,3
201812,서울특별시 강서구,21
201812,서울특별시 강서구,32
201812,서울특별시 강서구,15
201812,서울특별시 강서구,8
201812,서울특별시 강서구,5
201812,서울특별시 강서구,1606
201812,서울특별시 강서구,2
201812,서울특별시 강서구,1
201812,서울특별시 강서구,40
201812,서울특별시 강서구,12
201812,서울특별시 강서구,105
201812,서울특별시 강서구,137
201812,서울특별시 강서구,76
201812,서울특별시 강서구,1
201812,서울특별시 강서구,1
201812,서울특별시 강서구,38
201812,서울특별시 강서구,1485
201812,서울특별시 강서구,2226
201812,서울특별시 강서구,4
201812,서울특별시 강서구,3
201812,서울특별시 강서구,1
201812,서울특별시 강서구,763
201812,서울특별시 강서구,106
201812,서울특별시 강서구,58
201812,서울특별시 강서구,2
201812,서울특별시 강서구,178
201812,서울특별시 강서구,1
201812,서울특별시 강서구,3
201812,서울특별시 강서구,7
201812,서울특별시 강서구,1
201812,서울특별시 강서구,2
201812,서울특별시 강서구,1
201812,서울특별시 강서구,3
201812,서울특별시 강서구,1024
201812,서울특별시 강서구,489
201812,서울특별시 강서구,50
201812,서울특별시 강서구,3
201812,서울특별시 강서구,9
201812,서울특별시 강서구,19
201812,서울특별시 강서구,1
201812,서울특별시 강서구,1183
201812,서울특별시 강서구,1
201812,서울특별시 강서구,607
201812,서울특별시 강서구,1
201812,서울특별시 강서구,2355
201812,서울특별시 강서구,290
201812,서울특별시 강서구,1
201812,서울특별시 강서구,15
201812,서울특별시 강서구,74
201812,서울특별시 강서구,1775
201812,서울특별시 강서구,1813
201812,서울특별시 강서구,486
201812,서울특별시 강서구,2
201812,서울특별시 강서구,2
201812,서울특별시 강서구,1
201812,서울특별시 강서구,32
201812,서울특별시 강서구,496
201812,서울특별시 강서구,61
201812,서울특별시 강서구,3
201812,서울특별시 강서구,73
201812,서울특별시 강서구,283
201812,서울특별시 강서구,1
201812,서울특별시 강서구,6
201812,서울특별시 강서구,194
201812,서울특별시 강서구,13
201812,서울특별시 강서구,214
201812,서울특별시 강서구,89
201812,서울특별시 강서구,33
201812,서울특별시 강서구,739
201812,서울특별시 강서구,6
201812,서울특별시 강서구,16
201812,서울특별시 강서구,10
201812,서울특별시 영등포구,146
201812,서울특별시 영등포구,13
201812,서울특별시 영등포구,2
201812,서울특별시 영등포구,1
201812,서울특별시 영등포구,41
201812,서울특별시 영등포구,64
201812,서울특별시 영등포구,1
201812,서울특별시 영등포구,7
201812,서울특별시 영등포구,1
201812,서울특별시 강서구,13
201812,서울특별시 강서구,99
201812,서울특별시 강서구,7
201812,서울특별시 강서구,866
201812,서울특별시 강서구,1
201812,서울특별시 강서구,79
201812,서울특별시 강서구,2
201812,서울특별시 강서구,6
201812,서울특별시 강서구,817
201812,서울특별시 강서구,330
201812,서울특별시 강서구,54
201812,서울특별시 강서구,52
201812,서울특별시 강서구,1
201812,서울특별시 강서구,270
201812,서울특별시 강서구,161
201812,서울특별시 강서구,3
201812,서울특별시 강서구,458
201812,서울특별시 관악구,20
201812,서울특별시 관악구,78
201812,서울특별시 관악구,421
201812,서울특별시 관악구,1
201812,서울특별시 관악구,240
201812,서울특별시 관악구,2
201812,서울특별시 관악구,1
201812,서울특별시 관악구,3
201812,서울특별시 영등포구,1
201812,서울특별시 영등포구,48
201812,서울특별시 영등포구,37
201812,서울특별시 영등포구,1
201812,서울특별시 영등포구,2
201812,서울특별시 영등포구,2
201812,서울특별시 영등포구,37
201812,서울특별시 영등포구,1
201812,서울특별시 영등포구,1
201812,서울특별시 강서구,2213
201812,서울특별시 강서구,5
201812,서울특별시 강서구,14
201812,서울특별시 강서구,19
201812,서울특별시 강서구,32
201812,서울특별시 강서구,19
201812,서울특별시 강서구,1
201812,서울특별시 강서구,3
201812,서울특별시 강서구,4
201812,서울특별시 강서구,898
201812,서울특별시 강서구,154
201812,서울특별시 강서구,270
201812,서울특별시 강서구,1
201812,서울특별시 강서구,164
201812,서울특별시 강서구,42
201812,서울특별시 강서구,13
201812,서울특별시 구로구,4
201812,서울특별시 구로구,2
201812,서울특별시 강서구,11
201812,서울특별시 강서구,158
201812,서울특별시 강서구,1
201812,서울특별시 강서구,420
201812,서울특별시 강서구,32
201812,서울특별시 강서구,1
201812,서울특별시 강서구,10
201812,서울특별시 강서구,7
201812,서울특별시 강서구,3
201812,서울특별시 구로구,2
201812,서울특별시 구로구,7
201812,서울특별시 구로구,4
201812,서울특별시 구로구,3
201812,서울특별시 구로구,5
201812,서울특별시 구로구,7
201812,서울특별시 구로구,2
201812,서울특별시 구로구,1
201812,서울특별시 구로구,1
201812,서울특별시 구로구,8
201812,서울특별시 영등포구,5
201812,서울특별시 영등포구,925
201812,서울특별시 영등포구,54
201812,서울특별시 영등포구,83
201812,서울특별시 영등포구,108
201812,서울특별시 영등포구,10
201812,서울특별시 영등포구,4
201812,서울특별시 영등포구,40
201812,서울특별시 영등포구,98
201812,서울특별시 영등포구,1211
201812,서울특별시 영등포구,2
201812,서울특별시 영등포구,1
201812,서울특별시 영등포구,2
201812,서울특별시 영등포구,1259
201812,서울특별시 영등포구,1
201812,서울특별시 영등포구,12
201812,서울특별시 구로구,3
201812,서울특별시 구로구,2
201812,서울특별시 구로구,1
201812,서울특별시 구로구,3
201812,서울특별시 구로구,1
201812,서울특별시 구로구,1
201812,서울특별시 구로구,1
201812,서울특별시 구로구,4
201812,서울특별시 구로구,2
201812,서울특별시 구로구,85
201812,서울특별시 구로구,16
201812,서울특별시 구로구,1
201812,서울특별시 구로구,22
201812,서울특별시 구로구,391
201812,서울특별시 구로구,5
201812,서울특별시 구로구,2
201812,서울특별시 구로구,412
201812,서울특별시 구로구,2610
201812,서울특별시 구로구,1
201812,서울특별시 구로구,77
201812,서울특별시 구로구,14
201812,서울특별시 구로구,3177
201812,서울특별시 구로구,5
201812,서울특별시 구로구,1
201812,서울특별시 구로구,44
201812,서울특별시 구로구,2425
201812,서울특별시 구로구,417
201812,서울특별시 구로구,1684
201812,서울특별시 구로구,2
201812,서울특별시 구로구,16
201812,서울특별시 구로구,1795
201812,서울특별시 구로구,10
201812,서울특별시 구로구,10
201812,서울특별시 구로구,1
201812,서울특별시 구로구,8
201812,서울특별시 구로구,2
201812,서울특별시 영등포구,1
201812,서울특별시 영등포구,1245
201812,서울특별시 영등포구,88
201812,서울특별시 영등포구,7
201812,서울특별시 영등포구,5
201812,서울특별시 영등포구,10
201812,서울특별시 영등포구,1
201812,서울특별시 영등포구,18
201812,서울특별시 영등포구,52
201812,서울특별시 영등포구,283
201812,서울특별시 영등포구,1
201812,서울특별시 영등포구,9
201812,서울특별시 영등포구,338
201812,서울특별시 영등포구,4
201812,서울특별시 영등포구,7
201812,서울특별시 영등포구,1
201812,서울특별시 영등포구,2
201812,서울특별시 구로구,19
201812,서울특별시 구로구,143
201812,서울특별시 구로구,45
201812,서울특별시 구로구,1
201812,서울특별시 구로구,2
201812,서울특별시 구로구,26
201812,서울특별시 구로구,6
201812,서울특별시 구로구,2
201812,서울특별시 구로구,17
201812,서울특별시 구로구,75
201812,서울특별시 구로구,2
201812,서울특별시 구로구,810
201812,서울특별시 구로구,170
201812,서울특별시 구로구,2
201812,서울특별시 구로구,258
201812,서울특별시 구로구,27
201812,서울특별시 구로구,1
201812,서울특별시 영등포구,2
201812,서울특별시 영등포구,210
201812,서울특별시 영등포구,378
201812,서울특별시 영등포구,1
201812,서울특별시 영등포구,2
201812,서울특별시 영등포구,3
201812,서울특별시 영등포구,1
201812,서울특별시 영등포구,3
201812,서울특별시 영등포구,5
201812,서울특별시 관악구,54
201812,서울특별시 관악구,1
201812,서울특별시 관악구,2
201812,서울특별시 관악구,284
201812,서울특별시 관악구,2
201812,서울특별시 관악구,29
201812,서울특별시 관악구,7
201812,서울특별시 관악구,2
201812,서울특별시 구로구,1046
201812,서울특별시 구로구,1
201812,서울특별시 구로구,1
201812,서울특별시 구로구,190
201812,서울특별시 구로구,6
201812,서울특별시 구로구,56
201812,서울특별시 구로구,11
201812,서울특별시 구로구,1
201812,서울특별시 구로구,7
201812,서울특별시 구로구,5
201812,서울특별시 구로구,128
201812,서울특별시 구로구,1
201812,서울특별시 구로구,2177
201812,서울특별시 구로구,1
201812,서울특별시 구로구,7
201812,서울특별시 구로구,10
201812,서울특별시 구로구,299
201812,서울특별시 영등포구,897
201812,서울특별시 영등포구,1
201812,서울특별시 영등포구,13
201812,서울특별시 동작구,1
201812,서울특별시 동작구,4
201812,서울특별시 동작구,1
201812,서울특별시 동작구,1
201812,서울특별시 동작구,1
201812,서울특별시 동작구,4
201812,서울특별시 동작구,8
201812,서울특별시 동작구,54
201812,서울특별시 동작구,10
201812,서울특별시 동작구,1
201812,서울특별시 동작구,1
201812,서울특별시 동작구,1
201812,서울특별시 동작구,1
201812,서울특별시 동작구,33
201812,서울특별시 동작구,2
201812,서울특별시 동작구,592
201812,서울특별시 구로구,14
201812,서울특별시 구로구,484
201812,서울특별시 구로구,2287
201812,서울특별시 구로구,1
201812,서울특별시 구로구,252
201812,서울특별시 구로구,1
201812,서울특별시 구로구,1895
201812,서울특별시 구로구,2935
201812,서울특별시 구로구,1179
201812,서울특별시 구로구,94
201812,서울특별시 구로구,1
201812,서울특별시 구로구,62
201812,서울특별시 구로구,4
201812,서울특별시 구로구,13
201812,서울특별시 구로구,1
201812,서울특별시 구로구,107
201812,서울특별시 구로구,6
201812,서울특별시 구로구,2
201812,서울특별시 관악구,65
201812,서울특별시 관악구,15
201812,서울특별시 관악구,6
201812,서울특별시 관악구,212
201812,서울특별시 관악구,1
201812,서울특별시 관악구,7
201812,서울특별시 관악구,4
201812,서울특별시 관악구,143
201812,서울특별시 관악구,33
201812,서울특별시 관악구,4
201812,서울특별시 관악구,2
201812,서울특별시 관악구,1466
201812,서울특별시 관악구,32
201812,서울특별시 관악구,6
201812,서울특별시 관악구,283
201812,서울특별시 관악구,5
201812,서울특별시 관악구,604
201812,서울특별시 관악구,4
201812,서울특별시 구로구,5
201812,서울특별시 구로구,14
201812,서울특별시 구로구,6
201812,서울특별시 구로구,2
201812,서울특별시 구로구,8
201812,서울특별시 구로구,255
201812,서울특별시 구로구,1
201812,서울특별시 구로구,131
201812,서울특별시 구로구,1
201812,서울특별시 구로구,1
201812,서울특별시 구로구,194
201812,서울특별시 구로구,1
201812,서울특별시 구로구,42
201812,서울특별시 구로구,460
201812,서울특별시 구로구,1970
201812,서울특별시 구로구,3
201812,서울특별시 구로구,485
201812,서울특별시 동작구,3
201812,서울특별시 동작구,1
201812,서울특별시 동작구,17
201812,서울특별시 동작구,1
201812,서울특별시 동작구,1
201812,서울특별시 동작구,6
201812,서울특별시 동작구,1
201812,서울특별시 동작구,1
201812,서울특별시 동작구,128
201812,서울특별시 동작구,2
201812,서울특별시 동작구,1
201812,서울특별시 동작구,14
201812,서울특별시 동작구,7
201812,서울특별시 동작구,234
201812,서울특별시 동작구,58
201812,서울특별시 동작구,2049
201812,서울특별시 동작구,250
201812,서울특별시 구로구,12
201812,서울특별시 구로구,2423
201812,서울특별시 구로구,242
201812,서울특별시 구로구,68
201812,서울특별시 구로구,3
201812,서울특별시 구로구,1168
201812,서울특별시 구로구,18
201812,서울특별시 구로구,2
201812,서울특별시 구로구,3
201812,서울특별시 구로구,274
201812,서울특별시 구로구,1
201812,서울특별시 구로구,44
201812,서울특별시 구로구,363
201812,서울특별시 구로구,5
201812,서울특별시 구로구,13
201812,서울특별시 구로구,7
201812,서울특별시 금천구,6
201812,서울특별시 금천구,3
201812,서울특별시 관악구,2135
201812,서울특별시 관악구,526
201812,서울특별시 관악구,1
201812,서울특별시 관악구,3
201812,서울특별시 관악구,3
201812,서울특별시 관악구,11
201812,서울특별시 관악구,1
201812,서울특별시 관악구,1145
201812,서울특별시 서초구,1
201812,서울특별시 서초구,1
201812,서울특별시 서초구,1
201812,서울특별시 서초구,2
201812,서울특별시 서초구,6
201812,서울특별시 서초구,10
201812,서울특별시 서초구,4294
201812,서울특별시 서초구,9
201812,서울특별시 서초구,4
201812,서울특별시 서초구,58
201812,서울특별시 구로구,17
201812,서울특별시 구로구,12
201812,서울특별시 구로구,18
201812,서울특별시 구로구,2281
201812,서울특별시 구로구,1
201812,서울특별시 구로구,1
201812,서울특별시 금천구,1
201812,서울특별시 금천구,2
201812,서울특별시 금천구,1
